,impl,context_length,time_taken_ms,memory_used_mb
562,sdpa_causal,32128,26.246656,633.421875
563,sdpa_causal,32128,26.232765,633.421875
564,sdpa_causal,32128,25.855251,633.421875
565,sdpa_causal,32128,26.424642,633.421875
566,sdpa_causal,32128,26.06276,633.421875
567,sdpa_causal,32128,25.351016,633.421875
568,sdpa_causal,32128,26.161268,633.421875
569,sdpa_causal,32128,26.089591,633.421875
570,sdpa_causal,32128,25.478576,633.421875
571,sdpa_causal,32128,25.8281,633.421875
572,sdpa_causal,32128,25.94147,633.421875
573,sdpa_causal,32128,26.323842,633.421875
574,sdpa_causal,32128,26.303602,633.421875
575,sdpa_causal,32128,25.451836,633.421875
576,sdpa_causal,32128,26.118725,633.421875
577,sdpa_causal,32128,26.104523,633.421875
578,sdpa_causal,32128,25.602602,633.421875
579,sdpa_causal,32128,26.211734,633.421875
580,sdpa_causal,32128,26.145584,633.421875
581,sdpa_causal,32128,25.970613,633.421875
582,sdpa_causal,32128,26.134989,633.421875
583,sdpa_causal,32128,25.952976,633.421875
584,sdpa_causal,32128,26.331863,633.421875
585,sdpa_causal,32128,26.820905,633.421875
586,sdpa_causal,32128,26.258684,633.421875
587,sdpa_causal,32128,26.688558,633.421875
588,sdpa_causal,32128,26.169551,633.421875
589,sdpa_causal,32128,25.903091,633.421875
590,sdpa_causal,32128,26.1695,633.421875
591,sdpa_causal,32128,26.102961,633.421875
592,sdpa_causal,32128,26.286215,633.421875
593,sdpa_causal,32128,26.332705,633.421875
594,sdpa_causal,32128,25.401181,633.421875
595,sdpa_causal,32128,25.760899,633.421875
596,sdpa_causal,32128,25.933328,633.421875
597,sdpa_causal,32128,25.564536,633.421875
598,sdpa_causal,32128,27.495805,633.421875
599,sdpa_causal,32128,25.68171,633.421875
600,sdpa_causal,38528,39.190495,759.953125
601,sdpa_causal,38528,37.30264,759.953125
602,sdpa_causal,38528,38.049107,760.703125
603,sdpa_causal,38528,37.956338,759.953125
604,sdpa_causal,38528,37.857171,759.953125
605,sdpa_causal,38528,37.860315,760.703125
